target.id	bait.id	target.chr	target.start	target.end	bait.chr	bait.start	bait.end	bait.to.bait	count.1	count.2	bait.trans.count	target.trans.count	distance	count	expected	p.value	q.value
chr2:216687613-216696003	chr2:217035649-217042355	chr2	216687613	216696003	chr2	217035649	217042355	FALSE	37	21	4800	51	347194	58	7.4903482090728	6.14925240029008e-06	0.0207291298413779
chr2:216701059-216705630	chr2:217494224-217498021	chr2	216701059	216705630	chr2	217494224	217498021	FALSE	25	8	7162	35	792778	33	4.64114110274713	9.78514916324766e-06	0.0207796220838293
chr2:216682129-216687613	chr2:217494224-217498021	chr2	216682129	216687613	chr2	217494224	217498021	FALSE	26	6	7162	25	811251.5	32	4.52408981556421	1.12644121882448e-05	0.0207796220838293
chr2:216757218-216758869	chr2:217494224-217498021	chr2	216757218	216758869	chr2	217494224	217498021	FALSE	26	11	7162	70	738079	37	4.9367039580301	1.3206202202058e-05	0.0213164611293968
chr2:216698549-216701059	chr2:217429458-217430817	chr2	216698549	216701059	chr2	217429458	217430817	FALSE	33	27	16013	69	730333.5	60	7.9165965749795	4.6718750417752e-06	0.022138147072956
chr2:216757218-216758869	chr2:217507798-217509495	chr2	216757218	216758869	chr2	217507798	217509495	FALSE	14	17	5588	70	750603	31	4.21116052899336	2.36310066260028e-05	0.022869563079165
chr2:216738476-216738801	chr2:217385905-217388159	chr2	216738476	216738801	chr2	217385905	217388159	FALSE	25	41	19205	72	648393.5	66	9.8749362980215	1.9362400183573e-05	0.0229033959291449
chr2:216650000-216651600	chr2:217502220-217506638	chr2	216650000	216651600	chr2	217502220	217506638	FALSE	13	11	5537	64	853629	24	3.75578541131208	6.76922925871909e-05	0.023154994833106
chr2:216682129-216687613	chr2:217492415-217494224	chr2	216682129	216687613	chr2	217492415	217494224	FALSE	33	7	11146	25	808448.5	40	5.6751982501543	6.723074403335e-06	0.0232820066587491
chr2:216726503-216728770	chr2:217502220-217506638	chr2	216726503	216728770	chr2	217502220	217506638	FALSE	14	12	5537	35	776792.5	26	4.16991052663172	7.0400342111117e-05	0.0233515801438875
chr2:216696003-216698549	chr2:217376991-217379990	chr2	216696003	216698549	chr2	217376991	217379990	FALSE	16	27	7407	57	681214.5	43	5.4445605468708	5.19190284279679e-06	0.023633541740411
chr2:216696003-216698549	chr2:217484313-217487097	chr2	216696003	216698549	chr2	217484313	217487097	FALSE	16	19	7399	57	788429	35	4.74676438099974	5.44602384085778e-06	0.0239953527866198
chr2:216698549-216701059	chr2:217484313-217487097	chr2	216698549	216701059	chr2	217484313	217487097	FALSE	18	17	7399	69	785901	35	4.76369930545479	5.68520441951187e-06	0.0239953527866198
chr2:216687613-216696003	chr2:217438645-217452085	chr2	216687613	216696003	chr2	217438645	217452085	FALSE	16	18	5238	51	753557	34	4.04207138503997	4.28218964203078e-06	0.0241558317706956
chr2:216719192-216726503	chr2:217510642-217511619	chr2	216719192	216726503	chr2	217510642	217511619	FALSE	15	10	5972	34	788283	25	4.26190005309383	0.000135613102201979	0.0260903002950623
chr2:217157941-217161647	chr2:217502220-217506638	chr2	217157941	217161647	chr2	217502220	217506638	FALSE	28	24	5537	46	344635	52	8.34357076316918	8.20171710542476e-05	0.026404704539994
chr2:217520976-217531270	chr2:217064467-217070676	chr2	217520976	217531270	chr2	217064467	217070676	TRUE	35	12	6827	2267	458551.5	47	7.38640172828258	1.72527298510232e-05	0.0265579810011034
chr2:217502220-217506638	chr2:217064467-217070676	chr2	217502220	217506638	chr2	217064467	217070676	TRUE	39	35	6827	5537	436857.5	74	11.326955458334	2.01546085051239e-05	0.0265579810011034
chr2:217511619-217520976	chr2:217064467-217070676	chr2	217511619	217520976	chr2	217064467	217070676	TRUE	49	24	6827	5732	448726	73	11.191007504534	2.08297890204733e-05	0.0265579810011034
chr2:216728770-216730483	chr2:217491009-217492415	chr2	216728770	216730483	chr2	217491009	217492415	FALSE	38	19	16612	58	762085.5	57	7.75484594430558	7.47891126105435e-06	0.0265587752740766
chr2:216758869-216766384	chr2:217491009-217492415	chr2	216758869	216766384	chr2	217491009	217492415	FALSE	28	31	16612	82	729085.5	59	8.09885072393496	7.92085900408641e-06	0.0265587752740766
chr2:216696003-216698549	chr2:217060744-217062476	chr2	216696003	216698549	chr2	217060744	217062476	FALSE	33	58	11126	57	364334	91	13.024307801533	1.27934732739628e-05	0.0273860287270766
chr2:216876331-216878505	chr2:217511619-217520976	chr2	216876331	216878505	chr2	217511619	217520976	FALSE	21	9	5732	51	638879.5	30	5.00461775449818	0.000181247208248896	0.0273926420954703
chr2:216680419-216682129	chr2:217389615-217397055	chr2	216680419	216682129	chr2	217389615	217397055	FALSE	22	14	7474	37	712061	36	5.24022249794601	3.56980821419251e-05	0.0276963570298126
chr2:216598581-216608771	chr2:217511619-217520976	chr2	216598581	216608771	chr2	217511619	217520976	FALSE	16	5	5732	37	912621.5	21	3.54888145887319	0.000185567845157859	0.027707738614956
chr2:217700913-217710440	chr2:217064467-217070676	chr2	217700913	217710440	chr2	217064467	217070676	FALSE	27	12	6827	38	638105	39	5.53951464546927	2.37194889737863e-05	0.0277221527381127
chr2:216766424-216769117	chr2:217502220-217506638	chr2	216766424	216769117	chr2	217502220	217506638	FALSE	19	9	5537	56	736658.5	28	4.26678993634857	9.03858290136329e-05	0.0282675224109493
chr2:216738476-216738801	chr2:217499528-217502220	chr2	216738476	216738801	chr2	217499528	217502220	FALSE	14	18	6802	72	762235.5	32	4.64371866279568	4.33850815265154e-05	0.028708872559018
chr2:216985394-216990057	chr2:217511619-217520976	chr2	216985394	216990057	chr2	217511619	217520976	FALSE	28	7	5732	34	528572	35	5.8411667171606	0.000194826462580976	0.0287438613186433
chr2:217753929-217754608	chr2:217048162-217060744	chr2	217753929	217754608	chr2	217048162	217060744	FALSE	20	14	6477	73	699815.5	34	4.90954962657104	3.66241322237507e-05	0.0287585612385204
chr2:216682129-216687613	chr2:217491009-217492415	chr2	216682129	216687613	chr2	217491009	217492415	FALSE	31	15	16612	25	806841	46	6.95444682816751	1.08204197157351e-05	0.0293245396984994
chr2:216771948-216775748	chr2:217510042-217510642	chr2	216771948	216775748	chr2	217510042	217510642	FALSE	18	25	11283	75	736494	43	6.42200286890473	3.44594365047602e-05	0.0293522875804643
chr2:216708907-216715639	chr2:217510042-217510642	chr2	216708907	216715639	chr2	217510042	217510642	FALSE	21	15	11283	38	798069	36	5.79265283185137	3.59024990791218e-05	0.0293522875804643
chr2:216757218-216758869	chr2:217492415-217494224	chr2	216757218	216758869	chr2	217492415	217494224	FALSE	23	24	11146	70	735276	47	6.38747791209084	1.02226601739237e-05	0.0295008934852481
chr2:216788838-216790655	chr2:217510642-217511619	chr2	216788838	216790655	chr2	217510642	217511619	FALSE	18	10	5972	66	721384	28	4.54860410531094	0.000161024086271317	0.0303594812255941
chr2:217154820-217157941	chr2:217510642-217511619	chr2	217154820	217157941	chr2	217510642	217511619	FALSE	28	22	5972	57	354750	50	8.57922622379379	0.000164944720251075	0.0304888995648408
chr2:217511619-217520976	chr2:217035649-217042355	chr2	217511619	217520976	chr2	217035649	217042355	TRUE	41	17	4800	5732	477295.5	58	9.11942225437477	1.22141837358522e-05	0.0308805100301684
chr2:216856558-216869904	chr2:217511619-217520976	chr2	216856558	216869904	chr2	217511619	217520976	FALSE	23	6	5732	29	653066.5	29	4.8979970689878	0.000213313824170716	0.0311011555640904
chr2:217166250-217171527	chr2:217502220-217506638	chr2	217166250	217171527	chr2	217502220	217506638	FALSE	36	16	5537	51	335540.5	52	8.54478636095256	0.00010412878452498	0.0316609354280675
chr2:216805992-216807034	chr2:217511619-217520976	chr2	216805992	216807034	chr2	217511619	217520976	FALSE	19	8	5732	55	709784.5	27	4.51393135500465	0.000219928314823829	0.0316926930885083
chr2:217090596-217095083	chr2:217502220-217506638	chr2	217090596	217095083	chr2	217502220	217506638	FALSE	15	29	5537	33	411589.5	44	7.12272545404593	0.000109077214984919	0.0322691674385113
chr2:216775748-216776129	chr2:217511619-217520976	chr2	216775748	216776129	chr2	217511619	217520976	FALSE	12	14	5732	48	740359	26	4.33108173933107	0.000227604018911753	0.0324218000732569
chr2:216663584-216680419	chr2:217389615-217397055	chr2	216663584	216680419	chr2	217389615	217397055	FALSE	25	10	7474	25	721333.5	35	5.17416686549814	4.40994770878445e-05	0.0325853136177182
chr2:216919272-216919803	chr2:217511619-217520976	chr2	216919272	216919803	chr2	217511619	217520976	FALSE	19	12	5732	46	596760	31	5.3507220427462	0.000232260997503967	0.032709210705303
chr2:216757218-216758869	chr2:217509495-217510042	chr2	216757218	216758869	chr2	217509495	217510042	FALSE	13	24	8131	70	751725	37	5.2152235907937	2.41185382547481e-05	0.0329851158806499
chr2:217166250-217171527	chr2:217520976-217531270	chr2	217166250	217171527	chr2	217520976	217531270	FALSE	22	8	2267	51	357234.5	30	4.29024987931716	6.01264252890912e-05	0.0335986464515442
chr2:216612025-216616721	chr2:217502220-217506638	chr2	216612025	216616721	chr2	217502220	217506638	FALSE	13	9	5537	48	890056	22	3.58571603889922	0.000121567289653174	0.0343565242713795
chr2:217095083-217101588	chr2:217502220-217506638	chr2	217095083	217101588	chr2	217502220	217506638	FALSE	23	21	5537	43	406093.5	44	7.20855944322295	0.000122410419019167	0.0343565242713795
chr2:217711379-217715595	chr2:217045205-217048162	chr2	217711379	217715595	chr2	217045205	217048162	FALSE	29	18	9435	34	666803.5	47	6.38855874523132	1.02431862806904e-05	0.0348186388053228
chr2:217172362-217174747	chr2:217511619-217520976	chr2	217172362	217174747	chr2	217511619	217520976	FALSE	39	9	5732	58	342743	48	8.59292977945804	0.000254319171771351	0.0354132302894646
chr2:216663584-216680419	chr2:217479806-217484313	chr2	216663584	216680419	chr2	217479806	217484313	FALSE	23	11	9735	25	810058	34	5.28937703498032	2.81161074766035e-05	0.035918327301361
chr2:216901793-216906471	chr2:217511619-217520976	chr2	216901793	216906471	chr2	217511619	217520976	FALSE	23	7	5732	51	612165.5	30	5.21866196538114	0.00026093263251355	0.0359304234971159
chr2:216701059-216705630	chr2:217048162-217060744	chr2	216701059	216705630	chr2	217048162	217060744	FALSE	35	24	6477	35	351108.5	59	9.1714955995509	5.12874954344756e-05	0.0380353764752675
chr2:216738476-216738801	chr2:217507798-217509495	chr2	216738476	216738801	chr2	217507798	217509495	FALSE	11	16	5588	72	770008	27	4.23016824758856	5.12858314790824e-05	0.0384764784321889
chr2:216705630-216708907	chr2:217507798-217509495	chr2	216705630	216708907	chr2	217507798	217509495	FALSE	15	11	5588	39	801378	26	4.04693795586604	5.27012459991449e-05	0.0384764784321889
chr2:216663584-216680419	chr2:217507798-217509495	chr2	216663584	216680419	chr2	217507798	217509495	FALSE	20	5	5588	25	836645	25	3.85820693011069	5.34830226696334e-05	0.0384764784321889
chr2:217166250-217171527	chr2:217510042-217510642	chr2	217166250	217171527	chr2	217510042	217510642	FALSE	38	49	11283	51	341453.5	87	13.9370231066192	4.97623531157827e-05	0.038542252023782
chr2:217150853-217151213	chr2:217511619-217520976	chr2	217150853	217151213	chr2	217511619	217520976	FALSE	25	20	5732	40	365264.5	45	8.11919807501858	0.000290609017321718	0.0395771159523962
chr2:216680419-216682129	chr2:217520976-217531270	chr2	216680419	216682129	chr2	217520976	217531270	FALSE	12	5	2267	37	844849	17	2.42274715162983	7.82584199088677e-05	0.0397552773137048
chr2:216647359-216650000	chr2:217511619-217520976	chr2	216647359	216650000	chr2	217511619	217520976	FALSE	16	5	5732	59	867618	21	3.75358072304149	0.000295390672771253	0.0397896770225844
chr2:216796832-216803418	chr2:217511619-217520976	chr2	216796832	216803418	chr2	217511619	217520976	FALSE	16	10	5732	44	716172.5	26	4.47445065772144	0.000298591137182308	0.0397896770225844
chr2:216891958-216894126	chr2:217511619-217520976	chr2	216891958	216894126	chr2	217511619	217520976	FALSE	19	10	5732	51	623255.5	29	5.12759830172121	0.000315060793678753	0.0415377491070296
chr2:217520976-217531270	chr2:217048162-217060744	chr2	217520976	217531270	chr2	217048162	217060744	TRUE	30	10	6477	2267	471670	40	6.88011452643026	6.23111182616162e-05	0.0437784798775955
chr2:216898953-216899727	chr2:217511619-217520976	chr2	216898953	216899727	chr2	217511619	217520976	FALSE	13	16	5732	72	616957.5	29	5.17891550889705	0.000342314721373453	0.0440167356529531
chr2:216612025-216616721	chr2:217511619-217520976	chr2	216612025	216616721	chr2	217511619	217520976	FALSE	18	2	5732	48	901924.5	20	3.59558642977795	0.000343344597278605	0.0440167356529531
chr2:216745052-216747375	chr2:217511619-217520976	chr2	216745052	216747375	chr2	217511619	217520976	FALSE	17	6	5732	28	770084	23	4.28427410103511	0.000344518950886504	0.0440167356529531
chr2:217733011-217737069	chr2:217048162-217060744	chr2	217733011	217737069	chr2	217048162	217060744	FALSE	25	8	6477	49	680587	33	5.04551538745282	6.86054903421731e-05	0.0441761015933614
chr2:216705630-216708907	chr2:217048162-217060744	chr2	216705630	216708907	chr2	217048162	217060744	FALSE	38	20	6477	39	347184.5	58	9.26380662564544	6.94957025590373e-05	0.0441761015933614
chr2:216874938-216876331	chr2:217511619-217520976	chr2	216874938	216876331	chr2	217511619	217520976	FALSE	22	6	5732	56	640663	28	4.99095711949015	0.000354954129376709	0.0448872094425057
chr2:216735867-216738175	chr2:217510642-217511619	chr2	216735867	216738175	chr2	217510642	217511619	FALSE	14	10	5972	48	774109.5	24	4.34851818892146	0.000251692850187283	0.045629009590683
chr2:217104787-217106094	chr2:217511619-217520976	chr2	217104787	217106094	chr2	217511619	217520976	FALSE	26	14	5732	100	410857	40	7.31129801071571	0.000367011526890582	0.0459431702298483
chr2:216621583-216623008	chr2:217511619-217520976	chr2	216621583	216623008	chr2	217511619	217520976	FALSE	16	4	5732	73	894002	20	3.63093752293112	0.000370965811705676	0.0459737930446844
chr2:216701059-216705630	chr2:217035649-217042355	chr2	216701059	216705630	chr2	217035649	217042355	FALSE	33	21	4800	35	335657.5	54	7.71932275087213	2.27764546425606e-05	0.0460676571600431
chr2:216612025-216616721	chr2:217510642-217511619	chr2	216612025	216616721	chr2	217510642	217511619	FALSE	13	8	5972	48	896757.5	21	3.69412546507505	0.000259228004692456	0.0461083471742601
chr2:216848387-216855155	chr2:217511619-217520976	chr2	216848387	216855155	chr2	217511619	217520976	FALSE	20	7	5732	34	664526.5	27	4.81516299728093	0.000376489104447522	0.0461963314001796
chr2:217722921-217732255	chr2:217048162-217060744	chr2	217722921	217732255	chr2	217048162	217060744	FALSE	22	11	6477	32	673135	33	5.10027674313273	7.61817178378758e-05	0.0462249887008093
chr2:217147939-217150853	chr2:217507798-217509495	chr2	217147939	217150853	chr2	217507798	217509495	FALSE	21	30	5588	97	359250.5	51	8.09286698764049	7.49334463147037e-05	0.0466193083857907
chr2:216728770-216730483	chr2:217389615-217397055	chr2	216728770	216730483	chr2	217389615	217397055	FALSE	24	12	7474	58	663708.5	36	5.614276808384	7.17513187590851e-05	0.0484071831819445
chr2:216643765-216647359	chr2:217494224-217498021	chr2	216643765	216647359	chr2	217494224	217498021	FALSE	24	4	7162	50	850560.5	28	4.29282555144573	3.77982577340853e-05	0.0488088902120244
chr2:216687613-216696003	chr2:217063046-217064467	chr2	216687613	216696003	chr2	217063046	217064467	FALSE	59	28	10579	51	371948.5	87	12.3373932198984	1.19064917380744e-05	0.0488434057325156
chr2:216730483-216735867	chr2:217502220-217506638	chr2	216730483	216735867	chr2	217502220	217506638	FALSE	16	8	5537	35	771254	24	4.20312988803477	0.00018777408810906	0.0489375040105183
chr2:216730483-216735867	chr2:217385905-217388159	chr2	216730483	216735867	chr2	217385905	217388159	FALSE	33	28	19205	35	653857	61	9.79402621111815	4.72825171375336e-05	0.0499370927425409
